# Number	log Mgmc [Msun]	FUV [x local]	CRs [s^-1]	Z [solar]		Rgmc [pc]	P_ext [K cm^-3]
269		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    0.2747         10.0000       
270		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    48.8429        1.0000        
271		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    17.3301        2.8000        
272		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    6.1490         4.6000        
273		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    2.1817         6.4000        
274		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    0.7741         8.2000        
275		4.3400        	-4.1000       	 -2.0623e+01   	 -2.8000e-01    0.2747         10.0000       
276		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    48.8429        1.0000        
277		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    17.3301        2.8000        
278		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    6.1490         4.6000        
279		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    2.1817         6.4000        
280		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    0.7741         8.2000        
281		4.3400        	-4.1000       	 -2.0623e+01   	 -4.0000e-02    0.2747         10.0000       
282		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     48.8429        1.0000        
283		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     17.3301        2.8000        
284		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     6.1490         4.6000        
285		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     2.1817         6.4000        
286		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     0.7741         8.2000        
287		4.3400        	-4.1000       	 -2.0623e+01   	 2.0000e-01     0.2747         10.0000       
288		4.3400        	-2.2000       	 -1.8723e+01   	 -1.0000e+00    48.8429        1.0000        
289		4.3400        	-2.2000       	 -1.8723e+01   	 -1.0000e+00    17.3301        2.8000        
